Id,WnvPresent
228,0.0003649575031959086
229,0.0003649575031959086
230,0.0003649575031959086
231,0.00045633491424488235
232,0.0003649575031959086
233,0.001837311210986144
234,0.001837311210986144
235,0.0011326377516865666
236,0.0011326377516865666
237,0.0011326377516865666
238,0.0011326377516865666
239,0.001837311210986144
240,0.0011326377516865666
241,0.0002844162724027554
242,0.0002844162724027554
243,0.00022092677122567813
244,0.00022092677122567813
245,0.00022092677122567813
246,0.00022092677122567813
247,0.0002844162724027554
248,0.00022092677122567813
257,0.0003447104408177408
258,0.0003447104408177408
259,0.00028959342316931127
260,0.00028959342316931127
261,0.00028959342316931127
262,0.00028959342316931127
263,0.0003447104408177408
264,0.00028959342316931127
265,0.00024223406313986405
266,0.00024223406313986405
267,0.00019866611689925477
268,0.00019866611689925477
269,0.00019866611689925477
270,0.00019866611689925477
271,0.00024223406313986405
272,0.00019866611689925477
273,0.00048538416583461275
274,0.00048538416583461275
275,0.00037897458601792404
276,0.00037897458601792404
277,0.00037897458601792404
278,0.00037897458601792404
279,0.00048538416583461275
280,0.00037897458601792404
281,0.00011777307803508898
282,0.00011777307803508898
283,0.00010379971780792145
284,0.00010379971780792145
285,0.00010379971780792145
286,0.00010379971780792145
287,0.00011777307803508898
288,0.00010379971780792145
289,0.0001027853007440302
290,0.0001027853007440302
291,8.843835827546893e-05
292,8.843835827546893e-05
293,8.843835827546893e-05
294,8.843835827546893e-05
295,0.0001027853007440302
296,8.843835827546893e-05
297,0.00047787291095474784
298,0.00047787291095474784
299,0.00029920773787743587
300,0.00029920773787743587
301,0.00029920773787743587
302,0.00029920773787743587
303,0.00047787291095474784
304,0.00029920773787743587
305,0.00044146216777925983
306,0.00044146216777925983
307,0.00035306185311939696
308,0.00035306185311939696
309,0.00035306185311939696
310,0.00035306185311939696
311,0.00044146216777925983
312,0.00035306185311939696
313,0.0007072605487351034
314,0.0007072605487351034
315,0.0005230393939190114
316,0.0005230393939190114
317,0.0005230393939190114
318,0.0005230393939190114
319,0.0007072605487351034
320,0.0005230393939190114
321,0.0026949838998931806
322,0.0026949838998931806
323,0.001157536647443685
324,0.001157536647443685
325,0.001157536647443685
326,0.001157536647443685
327,0.0026949838998931806
328,0.001157536647443685
329,0.0007124395430037042
330,0.0007124395430037042
331,0.00052854435136391
332,0.00052854435136391
333,0.00052854435136391
334,0.00052854435136391
335,0.0007124395430037042
336,0.00052854435136391
337,0.0007971546621075946
338,0.0007971546621075946
339,0.0006224389648440094
340,0.0006224389648440094
341,0.0006224389648440094
342,0.0006224389648440094
343,0.0007971546621075946
344,0.0006224389648440094
345,0.0004955221324355508
346,0.0004955221324355508
347,0.0004064165980798793
348,0.0004064165980798793
349,0.0004064165980798793
350,0.0004064165980798793
351,0.0004955221324355508
352,0.0004064165980798793
353,0.0006315625729837256
354,0.0006315625729837256
355,0.0005180067204925691
356,0.0005180067204925691
357,0.0005180067204925691
358,0.0005180067204925691
359,0.0006315625729837256
360,0.0005180067204925691
393,0.00038347901508406333
394,0.00038347901508406333
395,0.0003066859379950511
396,0.0003066859379950511
397,0.0003066859379950511
398,0.0003066859379950511
399,0.00038347901508406333
400,0.0003066859379950511
401,0.00050922268072379
402,0.00050922268072379
403,0.00035810995883613577
404,0.00035810995883613577
405,0.00035810995883613577
406,0.00035810995883613577
407,0.00050922268072379
408,0.00035810995883613577
409,0.00034774695358209633
410,0.00034774695358209633
411,0.00027810736190735287
412,0.00027810736190735287
413,0.00027810736190735287
414,0.00027810736190735287
415,0.00034774695358209633
416,0.00027810736190735287
417,0.00028810822810648403
418,0.00028810822810648403
419,0.00023040909824052698
420,0.00023040909824052698
421,0.00023040909824052698
422,0.00023040909824052698
423,0.00028810822810648403
424,0.00023040909824052698
425,0.00040914891656958853
426,0.00040914891656958853
427,0.0003272170304054319
428,0.0003272170304054319
429,0.0003272170304054319
430,0.0003272170304054319
431,0.00040914891656958853
432,0.0003272170304054319
433,0.0003260035440706946
434,0.0003260035440706946
435,0.00026071713860969516
436,0.00026071713860969516
437,0.00026071713860969516
438,0.00026071713860969516
439,0.0003260035440706946
440,0.00026071713860969516
441,0.0017914689504871018
442,0.0017914689504871018
443,0.0014466623225919515
444,0.0014466623225919515
445,0.0014466623225919515
446,0.0014466623225919515
447,0.0017914689504871018
448,0.0014466623225919515
449,0.00029819462828234824
450,0.00029819462828234824
451,0.00025735412578117107
452,0.00025735412578117107
453,0.00025735412578117107
454,0.00025735412578117107
455,0.00029819462828234824
456,0.00025735412578117107
457,0.001157678290272841
458,0.001157678290272841
459,0.0008856059967266107
460,0.0008856059967266107
461,0.0008856059967266107
462,0.0008856059967266107
463,0.001157678290272841
464,0.0008856059967266107
465,0.00029024736565320594
466,0.00029024736565320594
467,0.00022660744895479807
468,0.00022660744895479807
469,0.00022660744895479807
470,0.00022660744895479807
471,0.00029024736565320594
472,0.00022660744895479807
473,0.0008435095743451282
474,0.0008435095743451282
475,0.0006552969441060677
476,0.0006552969441060677
477,0.0006552969441060677
478,0.0006552969441060677
479,0.0008435095743451282
480,0.0006552969441060677
489,0.00013380281958495668
490,0.00013380281958495668
491,9.629212302217133e-05
492,9.629212302217133e-05
493,9.629212302217133e-05
494,9.629212302217133e-05
495,0.00013380281958495668
496,9.629212302217133e-05
497,0.000849156489163519
498,0.000849156489163519
499,0.0005398987194416504
500,0.0005398987194416504
501,0.0005398987194416504
502,0.0005398987194416504
503,0.000849156489163519
504,0.0005398987194416504
505,0.002151314693731312
506,0.002151314693731312
507,0.0016037408179149894
508,0.0016037408179149894
509,0.0016037408179149894
510,0.0016037408179149894
511,0.002151314693731312
512,0.0016037408179149894
521,0.001724088376158884
522,0.001724088376158884
523,0.0010161618283674552
524,0.0010161618283674552
525,0.0010161618283674552
526,0.0010161618283674552
527,0.001724088376158884
528,0.0010161618283674552
529,0.001955848993259262
530,0.001955848993259262
531,0.001519817153665895
532,0.001519817153665895
533,0.001519817153665895
534,0.001519817153665895
535,0.001955848993259262
536,0.001519817153665895
545,0.0003320933839697966
546,0.0003320933839697966
547,0.0002655877336991298
548,0.0002655877336991298
549,0.0002655877336991298
550,0.0002655877336991298
551,0.0003320933839697966
552,0.0002655877336991298
553,0.0020795563157738114
554,0.0020795563157738114
555,0.0015310105887846055
556,0.0015310105887846055
557,0.0015310105887846055
558,0.0015310105887846055
559,0.0020795563157738114
560,0.0015310105887846055
561,0.00016997074318163136
562,0.00016997074318163136
563,0.00013202524453524023
564,0.00013202524453524023
565,0.00013202524453524023
566,0.00013202524453524023
567,0.00016997074318163136
568,0.00013202524453524023
569,0.00035873730689271543
570,0.00035873730689271543
571,0.00028689742546196843
572,0.00028689742546196843
573,0.00028689742546196843
574,0.00028689742546196843
575,0.00035873730689271543
576,0.00028689742546196843
577,0.00045338426535512246
578,0.00045338426535512246
579,0.00038089761186907705
580,0.00038089761186907705
581,0.00038089761186907705
582,0.00038089761186907705
583,0.00045338426535512246
584,0.00038089761186907705
585,0.0005403766565689154
586,0.0005403766565689154
587,0.0004219162969667989
588,0.0004219162969667989
589,0.0004219162969667989
590,0.0004219162969667989
591,0.0005403766565689154
592,0.0004219162969667989
593,0.0003511008909668105
594,0.0003511008909668105
595,0.000280789830508331
596,0.000280789830508331
597,0.000280789830508331
598,0.000280789830508331
599,0.0003511008909668105
600,0.000280789830508331
601,0.0008440932676359251
602,0.0008440932676359251
603,0.0006751227966897191
604,0.0006751227966897191
605,0.0006751227966897191
606,0.0006751227966897191
607,0.0008440932676359251
608,0.0006751227966897191
609,0.0006283758498503034
610,0.0006283758498503034
611,0.0005025659408120955
612,0.0005025659408120955
613,0.0005025659408120955
614,0.0005025659408120955
615,0.0006283758498503034
616,0.0005025659408120955
617,0.0007088869645843925
618,0.0007088869645843925
619,0.00059557511784681
620,0.00059557511784681
621,0.00059557511784681
622,0.00059557511784681
623,0.0007088869645843925
624,0.00059557511784681
625,0.0006606706103517866
626,0.0006606706103517866
627,0.0005254258249650207
628,0.0005254258249650207
629,0.0005254258249650207
630,0.0005254258249650207
631,0.0006606706103517866
632,0.0005254258249650207
633,0.000381299391320506
634,0.000381299391320506
635,0.0002963281953646511
636,0.0002963281953646511
637,0.0002963281953646511
638,0.0002963281953646511
639,0.000381299391320506
640,0.0002963281953646511
641,0.00043952095340222294
642,0.00043952095340222294
643,0.00033709002708654163
644,0.00033709002708654163
645,0.00033709002708654163
646,0.00033709002708654163
647,0.00043952095340222294
648,0.00033709002708654163
649,0.0005804517916110622
650,0.0005804517916110622
651,0.0004576671928221837
652,0.0004576671928221837
653,0.0004576671928221837
654,0.0004576671928221837
655,0.0005804517916110622
656,0.0004576671928221837
657,0.0005119179399128773
658,0.0005119179399128773
659,0.0004300770037505016
660,0.0004300770037505016
661,0.0004300770037505016
662,0.0004300770037505016
663,0.0005119179399128773
664,0.0004300770037505016
665,0.0013842566476472775
666,0.0013842566476472775
667,0.0011372536916012014
668,0.0011372536916012014
669,0.0011372536916012014
670,0.0011372536916012014
671,0.0013842566476472775
672,0.0011372536916012014
673,0.000356460238298746
674,0.000356460238298746
675,0.000299465065207716
676,0.000299465065207716
677,0.000299465065207716
678,0.000299465065207716
679,0.000356460238298746
680,0.000299465065207716
681,0.000369366029442482
682,0.000369366029442482
683,0.00031420592001163455
684,0.00031420592001163455
685,0.00031420592001163455
686,0.00031420592001163455
687,0.000369366029442482
688,0.00031420592001163455
689,0.0008211106027892948
690,0.0008211106027892948
691,0.0006691094456212412
692,0.0006691094456212412
693,0.0006691094456212412
694,0.0006691094456212412
695,0.0008211106027892948
696,0.0006691094456212412
697,0.0007913042479437774
698,0.0007913042479437774
699,0.000673175475804868
700,0.000673175475804868
701,0.000673175475804868
702,0.000673175475804868
703,0.0007913042479437774
704,0.000673175475804868
705,0.00038454263887342815
706,0.00038454263887342815
707,0.00027585156751133494
708,0.00027585156751133494
709,0.00027585156751133494
710,0.00027585156751133494
711,0.00038454263887342815
712,0.00027585156751133494
713,0.0010969417245042237
714,0.0010969417245042237
715,0.0008269704498747707
716,0.0008269704498747707
717,0.0008269704498747707
718,0.0008269704498747707
719,0.0010969417245042237
720,0.0008269704498747707
721,0.0020836862494202782
722,0.0020836862494202782
723,0.0017510050437754706
724,0.0017510050437754706
725,0.0017510050437754706
726,0.0017510050437754706
727,0.0020836862494202782
728,0.0017510050437754706
729,0.0021234851087210916
730,0.0021234851087210916
731,0.0017844609825388598
732,0.0017844609825388598
733,0.0017844609825388598
734,0.0017844609825388598
735,0.0021234851087210916
736,0.0017844609825388598
737,0.0009773159485873106
738,0.0009773159485873106
739,0.0007691632930076523
740,0.0007691632930076523
741,0.0007691632930076523
742,0.0007691632930076523
743,0.0009773159485873106
744,0.0007691632930076523
745,0.0008183827500693639
746,0.0008183827500693639
747,0.0006875806216627283
748,0.0006875806216627283
749,0.0006875806216627283
750,0.0006875806216627283
751,0.0008183827500693639
752,0.0006875806216627283
753,0.0009737450275190887
754,0.0009737450275190887
755,0.0008028427307277431
756,0.0008028427307277431
757,0.0008028427307277431
758,0.0008028427307277431
759,0.0009737450275190887
760,0.0008028427307277431
761,0.00044918720665376586
762,0.00044918720665376586
763,0.0003592405523869047
764,0.0003592405523869047
765,0.0003592405523869047
766,0.0003592405523869047
767,0.00044918720665376586
768,0.0003592405523869047
769,0.0064327720138880546
770,0.0064327720138880546
771,0.003668885204171233
772,0.003668885204171233
773,0.003668885204171233
774,0.003668885204171233
775,0.0064327720138880546
776,0.003668885204171233
777,0.0022398130610296334
778,0.0022398130610296334
779,0.0018315571268660825
780,0.0018315571268660825
781,0.0018315571268660825
782,0.0018315571268660825
783,0.0022398130610296334
784,0.0018315571268660825
785,0.0025929414264031867
786,0.0025929414264031867
787,0.0015898338782690845
788,0.0015898338782690845
789,0.0015898338782690845
790,0.0015898338782690845
791,0.0025929414264031867
792,0.0015898338782690845
793,0.001202334885089975
794,0.001202334885089975
795,0.0009396474735167792
796,0.0009396474735167792
797,0.0009396474735167792
798,0.0009396474735167792
799,0.001202334885089975
800,0.0009396474735167792
801,0.0013397177363081265
802,0.0013397177363081265
803,0.0017019168837189758
804,0.0017019168837189758
805,0.0017019168837189758
806,0.0017019168837189758
807,0.0013397177363081265
808,0.0017019168837189758
809,0.0024374498779661654
810,0.0024374498779661654
811,0.0014944057962872656
812,0.0014944057962872656
813,0.0014944057962872656
814,0.0014944057962872656
815,0.0024374498779661654
816,0.0014944057962872656
817,0.03594229864027147
818,0.03594229864027147
819,0.022541130857015472
820,0.022541130857015472
821,0.022541130857015472
822,0.022541130857015472
823,0.03594229864027147
824,0.022541130857015472
825,0.0019551454125687246
826,0.0019551454125687246
827,0.0013687032795573703
828,0.0013687032795573703
829,0.0013687032795573703
830,0.0013687032795573703
831,0.0019551454125687246
832,0.0013687032795573703
833,0.0023464952153528632
834,0.0023464952153528632
835,0.001594884988018639
836,0.001594884988018639
837,0.001594884988018639
838,0.001594884988018639
839,0.0023464952153528632
840,0.001594884988018639
841,0.0005231201205745158
842,0.0005231201205745158
843,0.00040655753977030505
844,0.00040655753977030505
845,0.00040655753977030505
846,0.00040655753977030505
847,0.0005231201205745158
848,0.00040655753977030505
849,0.0005457739203627675
850,0.0005457739203627675
851,0.0004499511372465769
852,0.0004499511372465769
853,0.0004499511372465769
854,0.0004499511372465769
855,0.0005457739203627675
856,0.0004499511372465769
857,0.0010719452135453833
858,0.0010719452135453833
859,0.0002885487814777394
860,0.0002885487814777394
861,0.0002885487814777394
862,0.0002885487814777394
863,0.0010719452135453833
864,0.0002885487814777394
865,0.0004708685184754126
866,0.0004708685184754126
867,0.00037283414311647153
868,0.00037283414311647153
869,0.00037283414311647153
870,0.00037283414311647153
871,0.0004708685184754126
872,0.00037283414311647153
873,0.015165504469713854
874,0.015165504469713854
875,0.009802913575686033
876,0.009802913575686033
877,0.009802913575686033
878,0.009802913575686033
879,0.015165504469713854
880,0.009802913575686033
881,0.0012484184337985418
882,0.0012484184337985418
883,0.0010023116980204347
884,0.0010023116980204347
885,0.0010023116980204347
886,0.0010023116980204347
887,0.0012484184337985418
888,0.0010023116980204347
889,0.002042912637728795
890,0.002042912637728795
891,0.0015708550288614563
892,0.0015708550288614563
893,0.0015708550288614563
894,0.0015708550288614563
895,0.002042912637728795
896,0.0015708550288614563
897,0.0006738697273385143
898,0.0006738697273385143
899,0.0006272975739978763
900,0.0006272975739978763
901,0.0006272975739978763
902,0.0006272975739978763
903,0.0006738697273385143
904,0.0006272975739978763
905,0.0005978606375708353
906,0.0005978606375708353
907,0.00047546746011414387
908,0.00047546746011414387
909,0.00047546746011414387
910,0.00047546746011414387
911,0.0005978606375708353
912,0.00047546746011414387
913,0.0003392722463993952
914,0.0003392722463993952
915,0.0002749434071307985
916,0.0002749434071307985
917,0.0002749434071307985
918,0.0002749434071307985
919,0.0003392722463993952
920,0.0002749434071307985
921,0.003334168004257838
922,0.003334168004257838
923,0.0021479193726380475
924,0.0021479193726380475
925,0.0021479193726380475
926,0.0021479193726380475
927,0.003334168004257838
928,0.0021479193726380475
953,0.0012550773064957442
954,0.0012550773064957442
955,0.000923811465782064
956,0.000923811465782064
957,0.000923811465782064
958,0.000923811465782064
959,0.0012550773064957442
960,0.000923811465782064
961,0.0004449229463462073
962,0.0004449229463462073
963,0.00035582987695422625
964,0.00035582987695422625
965,0.00035582987695422625
966,0.00035582987695422625
967,0.0004449229463462073
968,0.00035582987695422625
969,0.0054082898152034735
970,0.0054082898152034735
971,0.0031786510526364406
972,0.0031786510526364406
973,0.0031786510526364406
974,0.0031786510526364406
975,0.0054082898152034735
976,0.0031786510526364406
977,0.0015373296810606842
978,0.0015373296810606842
979,0.0012015402948132954
980,0.0012015402948132954
981,0.0012015402948132954
982,0.0012015402948132954
983,0.0015373296810606842
984,0.0012015402948132954
985,0.002351340295362629
986,0.002351340295362629
987,0.0017530630229779928
988,0.0017530630229779928
989,0.0017530630229779928
990,0.0017530630229779928
991,0.002351340295362629
992,0.0017530630229779928
993,0.0010359482152440477
994,0.0010359482152440477
995,0.0002963537893740502
996,0.0002963537893740502
997,0.0002963537893740502
998,0.0002963537893740502
999,0.0010359482152440477
1000,0.0002963537893740502
1001,0.0006315625729837256
1002,0.0006315625729837256
1003,0.0005180067204925691
1004,0.0005180067204925691
1005,0.0005180067204925691
1006,0.0005180067204925691
1007,0.0006315625729837256
1008,0.0005180067204925691
1009,0.000678085112418893
1010,0.000678085112418893
1011,0.0005294525546354052
1012,0.0005294525546354052
1013,0.0005294525546354052
1014,0.0005294525546354052
1015,0.000678085112418893
1016,0.0005294525546354052
1017,0.0006856490305616
1018,0.0006856490305616
1019,0.0005199787896653939
1020,0.0005199787896653939
1021,0.0005199787896653939
1022,0.0005199787896653939
1023,0.0006856490305616
1024,0.0005199787896653939
1025,0.0003310455309609013
1026,0.0003310455309609013
1027,0.0002571497796746485
1028,0.0002571497796746485
1029,0.0002571497796746485
1030,0.0002571497796746485
1031,0.0003310455309609013
1032,0.0002571497796746485
1041,0.0017007084543614278
1042,0.0017007084543614278
1043,0.0012896444918476266
1044,0.0012896444918476266
1045,0.0012896444918476266
1046,0.0012896444918476266
1047,0.0017007084543614278
1048,0.0012896444918476266
1049,0.001843970244620399
1050,0.001843970244620399
1051,0.0014059445929792361
1052,0.0014059445929792361
1053,0.0014059445929792361
1054,0.0014059445929792361
1055,0.001843970244620399
1056,0.0014059445929792361
1057,0.0003137043061995523
1058,0.0003137043061995523
1059,0.00024492245819311595
1060,0.00024492245819311595
1061,0.00024492245819311595
1062,0.00024492245819311595
1063,0.0003137043061995523
1064,0.00024492245819311595
1065,0.0011979569280332382
1066,0.0011979569280332382
1067,0.0010447443675207092
1068,0.0010447443675207092
1069,0.0010447443675207092
1070,0.0010447443675207092
1071,0.0011979569280332382
1072,0.0010447443675207092
1073,0.001669540126773009
1074,0.001669540126773009
1075,0.00128081896005865
1076,0.00128081896005865
1077,0.00128081896005865
1078,0.00128081896005865
1079,0.001669540126773009
1080,0.00128081896005865
1081,0.003006877286749137
1082,0.003006877286749137
1083,0.0016795218787261188
1084,0.0016795218787261188
1085,0.0016795218787261188
1086,0.0016795218787261188
1087,0.003006877286749137
1088,0.0016795218787261188
1089,0.0006406137849835331
1090,0.0006406137849835331
1091,0.0005254313672880665
1092,0.0005254313672880665
1093,0.0005254313672880665
1094,0.0005254313672880665
1095,0.0006406137849835331
1096,0.0005254313672880665
1097,0.00044529179787849776
1098,0.00044529179787849776
1099,0.0003587529870708605
1100,0.0003587529870708605
1101,0.0003587529870708605
1102,0.0003587529870708605
1103,0.00044529179787849776
1104,0.0003587529870708605
1105,0.0003766837979956965
1106,0.0003766837979956965
1107,0.00035917212079719717
1108,0.00035917212079719717
1109,0.00035917212079719717
1110,0.00035917212079719717
1111,0.0003766837979956965
1112,0.00035917212079719717
1113,0.0003989941439326594
1114,0.0003989941439326594
1115,0.0003190950972710475
1116,0.0003190950972710475
1117,0.0003190950972710475
1118,0.0003190950972710475
1119,0.0003989941439326594
1120,0.0003190950972710475
1145,0.0009068467982358253
1146,0.0009068467982358253
1147,0.0006706740215845937
1148,0.0006706740215845937
1149,0.0006706740215845937
1150,0.0006706740215845937
1151,0.0009068467982358253
1152,0.0006706740215845937
1153,0.002320842644092989
1154,0.002320842644092989
1155,0.001856426997672656
1156,0.001856426997672656
1157,0.001856426997672656
1158,0.001856426997672656
